Config	tput	cqi
LTE_US	88.325	13.9
LTE_US	80.901	13.67
LTE_US	83.038	14.73
LTE_US	86.929	13.27
LTE_US	86.51	13.33
LTE_US	90.072	13.33
LTE_US	89.975	14.3
LTE_US	91.337	14.7
LTE_US	90.757	13.55
LTE_US	90.969	12.11
LTE_US	90.918	12.0
LTE_US	91.34	12.0
LTE_US	90.631	12.7
LTE_US	90.753	13.0
LTE_US	91.019	13.67
LTE_US	90.887	13.11
LTE_US	91.397	12.3
LTE_US	91.22	12.9
LTE_US	91.131	15.0
LTE_US	90.869	12.67
LTE_US	89.638	13.91
LTE_US	89.503	14.64
LTE_US	90.889	14.1
LTE_US	89.27	14.64
LTE_US	89.196	14.7
LTE_US	86.756	15.0
LTE_US	88.254	14.0
LTE_US	89.54	14.0
LTE_US	88.267	14.3
LTE_US	87.146	14.42
LTE_US	88.546	14.33
LTE_US	84.09	14.33
LTE_US	83.496	13.7
LTE_US	86.776	13.18
LTE_US	83.848	13.22
LTE_US	86.991	13.64
LTE_US	86.109	14.0
LTE_US	90.088	13.0
LTE_US	88.478	14.5
LTE_US	85.89	12.3
LTE_US	84.838	12.33
LTE_US	88.265	12.11
LTE_US	88.347	12.1
LTE_US	88.386	12.27
LTE_US	89.241	13.7
LTE_US	78.785	12.18
LTE_US	78.061	12.0
LTE_US	66.746	14.4
LTE_US	69.899	14.1
LTE_US	72.184	13.0
LTE_US	74.809	13.3
LTE_US	78.175	13.0
LTE_US	77.131	12.08
LTE_US	78.173	14.33
LTE_US	79.213	15.0
LTE_US	80.883	15.0
LTE_US	81.909	14.9
LTE_US	81.272	14.6
LTE_US	79.079	14.33
LTE_US	78.872	14.56
LTE_US	75.224	14.5
LTE_US	76.877	13.45
LTE_US	81.088	13.2
LTE_US	79.218	12.0
LTE_US	79.773	12.8
LTE_US	80.257	12.8
LTE_US	80.942	12.73
LTE_US	77.227	12.64
LTE_US	81.388	13.89
LTE_US	76.059	12.9
LTE_US	77.322	12.4
LTE_US	78.067	13.45
LTE_US	89.097	12.0
LTE_US	89.026	13.36
LTE_US	86.77	13.09
LTE_US	90.511	12.42
LTE_US	90.653	13.0
LTE_US	79.597	12.2
LTE_US	80.136	13.42
LTE_US	82.178	12.2
LTE_US	80.623	12.75
LTE_US	80.52	14.64
LTE_US	82.805	13.5
LTE_US	84.596	13.36
LTE_US	88.967	13.09
LTE_US	83.44	13.0
LTE_US	84.902	12.92
LTE_US	81.08	13.09
LTE_US	79.799	12.0
LTE_US	81.017	12.58
LTE_US	81.969	12.64
LTE_US	79.002	13.36
LTE_US	82.965	12.17
LTE_US	77.601	14.18
LTE_US	75.398	13.67
LTE_US	88.5	12.27
LTE_US	85.463	12.42
LTE_US	80.747	14.45
LTE_US	86.193	13.45
LTE_US	87.022	12.36
LTE_US	88.304	12.25
LTE_US	84.374	12.91
LTE_US	86.148	12.92
LTE_US	86.493	12.7
LTE_US	84.275	13.58
LTE_US	84.512	12.73
LTE_US	82.612	13.55
LTE_US	85.662	13.64
LTE_US	83.692	12.75
LTE_US	81.938	12.45
LTE_US	83.353	12.0
LTE_US	79.971	12.38
LTE_US	85.858	13.73
LTE_US	82.18	13.36
LTE_US	80.676	13.27
LTE_US	75.849	13.67
LTE_US	76.747	12.45
LTE_US	75.306	13.36
LTE_US	80.878	14.36
LTE_US	79.041	14.42
LTE_US	75.296	12.64
LTE_US	67.332	13.27
LTE_US	70.495	13.92
LTE_US	82.013	14.67
LTE_US	83.411	14.0
LTE_US	86.467	14.09
LTE_US	76.357	13.58
LTE_US	72.442	15.0
LTE_US	79.808	15.0
LTE_US	84.939	15.0
LTE_US	85.382	14.75
LTE_US	83.967	14.9
LTE_US	83.038	14.62
LTE_US	79.72	14.31
LTE_US	81.813	15.0
LTE_US	83.625	15.0
LTE_US	85.751	14.23
LTE_US	85.116	14.6
LTE_US	81.832	13.82
LTE_US	77.176	14.25
LTE_US	76.326	14.82
LTE_US	82.927	15.0
LTE_US	82.005	14.92
LTE_US	80.319	14.83
LTE_US	82.313	13.36
LTE_US	87.011	14.73
LTE_US	84.408	15.0
LTE_US	83.427	14.45
LTE_US	82.313	13.7
LTE_US	82.595	14.33
LTE_US	63.774	13.55
LTE_US	80.029	13.92
LTE_US	82.325	13.64
LTE_US	85.69	13.91
LTE_US	85.265	14.36
LTE_US	72.77	13.0
LTE_US	69.284	12.25
LTE_US	80.158	13.0
LTE_US	78.911	13.18
LTE_US	79.347	13.27
LTE_US	80.831	13.55
LTE_US	56.804	12.33
LTE_US	65.891	12.55
LTE_US	58.092	12.0
LTE_US	76.493	12.09
LTE_US	89.881	13.25
LTE_US	90.987	13.73
LTE_US	90.619	13.17
LTE_US	87.17	12.0
LTE_US	82.631	12.91
LTE_US	86.456	13.0
LTE_US	85.855	12.55
LTE_US	86.609	12.2
LTE_US	88.177	12.36
LTE_US	87.547	12.75
LTE_US	84.736	12.0
LTE_US	86.283	12.36
LTE_US	89.018	12.5
LTE_US	91.298	13.36
LTE_US	90.273	12.83
LTE_US	90.938	12.58
LTE_US	91.961	14.18
LTE_US	92.179	13.45
LTE_US	90.186	14.91
LTE_US	90.415	13.0
LTE_US	90.623	15.0
LTE_US	87.6	13.71
LTE_US	87.232	12.91
LTE_US	88.178	12.75
LTE_US	83.637	12.91
LTE_US	84.12	12.5
LTE_US	79.262	13.0
LTE_US	82.714	13.55
LTE_US	84.83	13.64
LTE_US	87.228	12.17
LTE_US	87.716	12.09
LTE_US	87.673	12.75
LTE_US	80.152	13.18
LTE_US	87.67	14.25
LTE_US	88.43	12.45
LTE_US	88.405	13.18
LTE_US	85.497	12.18
LTE_US	86.125	12.73
LTE_US	86.902	13.27
LTE_US	84.958	13.08
LTE_US	88.079	12.45
LTE_US	88.533	12.18
LTE_US	86.774	12.92
LTE_US	87.163	12.36
LTE_US	89.131	12.75
LTE_US	87.787	12.1
LTE_US	81.018	12.27
LTE_US	88.777	12.18
LTE_US	90.015	13.18
LTE_US	90.653	12.58
LTE_US	90.531	12.18
LTE_US	90.498	12.45
LTE_US	91.072	13.09
LTE_US	91.506	12.33
LTE_US	90.05	12.8
LTE_US	89.685	12.67
LTE_US	90.622	13.73
LTE_US	91.027	12.0
LTE_US	91.424	12.91
LTE_US	91.467	12.0
LTE_US	91.054	12.92
LTE_US	89.703	13.73
LTE_US	88.729	13.0
LTE_US	88.419	13.0
LTE_US	87.72	12.0
LTE_US	83.713	12.45
LTE_US	86.475	12.69
LTE_US	85.088	12.33
LTE_US	82.115	12.0
LTE_US	72.029	12.91
LTE_US	84.275	12.56
LTE_US	84.68	14.6
LTE_US	85.445	13.56
LTE_US	89.987	12.33
LTE_US	74.965	13.7
LTE_US	80.437	14.7
LTE_US	89.075	14.22
LTE_US	88.777	14.0
LTE_US	87.755	14.44
LTE_US	87.029	14.4
LTE_US	86.43	14.78
LTE_US	84.689	14.7
LTE_US	85.47	14.78
LTE_US	81.724	13.6
LTE_US	87.18	14.67
LTE_US	88.076	14.89
LTE_US	86.29	14.0
LTE_US	86.373	13.9
LTE_US	89.027	14.22
LTE_US	89.686	12.8
LTE_US	88.768	13.4
LTE_US	84.721	13.56
LTE_US	85.725	13.44
LTE_US	84.782	13.22
LTE_US	86.958	12.11
LTE_US	86.941	14.4
LTE_US	84.613	14.27
LTE_US	80.496	13.55
LTE_US	76.56	13.1
LTE_US	77.833	12.5
LTE_US	78.441	12.11
LTE_US	61.869	12.36
LTE_US	67.625	13.27
LTE_US	66.624	13.33
LTE_US	64.418	13.83
LTE_US	79.291	13.33
LTE_US	73.751	13.4
LTE_US	66.978	12.6
LTE_US	72.728	12.8
LTE_US	80.7	12.9
LTE_US	73.337	13.55
LTE_US	75.159	13.18
LTE_US	76.068	13.89
LTE_US	78.951	13.67
LTE_US	91.797	12.89
LTE_US	91.379	12.33
LTE_US	84.751	12.91
LTE_US	92.718	13.9
LTE_US	92.253	13.8
LTE_US	91.974	12.45
LTE_US	91.478	12.91
LTE_US	92.039	14.7
LTE_US	92.177	14.18
LTE_US	92.219	13.8
LTE_US	92.146	12.3
LTE_US	91.7	12.67
LTE_US	85.484	12.0
LTE_US	87.161	13.27
LTE_US	86.014	12.33
LTE_US	76.376	12.82
LTE_US	87.062	14.78
LTE_US	84.163	12.78
LTE_US	84.884	12.33
LTE_US	85.916	12.08
LTE_US	83.159	12.8
LTE_US	83.038	13.73
LTE_US	82.213	12.44
LTE_US	82.293	12.45
LTE_US	87.527	12.42
LTE_US	80.206	14.0
LTE_US	71.263	14.23
LTE_US	85.103	13.0
LTE_US	80.058	12.09
LTE_US	89.893	13.08
LTE_US	90.47	12.9
LTE_US	88.804	13.73
LTE_US	86.933	13.4
LTE_US	87.602	13.1
LTE_US	88.611	13.5
LTE_US	90.642	14.0
LTE_US	84.791	14.1
LTE_US	88.784	14.09
LTE_US	86.629	14.44
LTE_US	87.809	14.11
LTE_US	87.993	14.55
LTE_US	90.534	14.3
LTE_US	89.249	14.56
LTE_US	87.753	14.0
LTE_US	89.169	14.4
LTE_US	85.804	14.7
LTE_US	88.802	14.91
LTE_US	88.386	14.2
LTE_US	90.574	14.6
LTE_US	91.49	14.0
LTE_US	89.994	14.0
LTE_US	90.663	13.89
LTE_US	88.042	14.0
LTE_US	89.37	14.0
LTE_US	90.665	14.11
LTE_US	91.057	14.0
LTE_US	89.897	14.0
LTE_US	89.984	14.0
LTE_US	86.094	13.46
LTE_US	29.766	12.0
LTE_US	67.782	13.42
LTE_US	70.408	13.45
LTE_US	67.096	15.0
LTE_US	79.603	12.91
LTE_US	76.305	12.55
LTE_US	83.072	13.78
LTE_US	84.972	13.64
LTE_US	82.228	13.8
LTE_US	83.5	14.1
LTE_US	85.494	12.91
LTE_US	86.549	13.67
LTE_US	86.343	14.25
LTE_US	85.383	13.5
LTE_US	82.861	13.33
LTE_US	83.895	14.0
LTE_US	84.232	14.73
LTE_US	84.745	13.5
LTE_US	84.306	12.17
LTE_US	78.978	12.7
LTE_US	73.346	12.2
LTE_US	74.77	12.3
LTE_US	74.433	12.08
LTE_US	69.395	12.56
LTE_US	64.61	12.2
LTE_US	62.771	13.0
LTE_US	69.084	13.2
LTE_US	70.749	12.2
LTE_US	77.054	12.5
LTE_US	70.609	12.56
LTE_US	59.17	13.75
LTE_US	57.824	14.36
LTE_US	61.664	14.36
LTE_US	62.173	14.73
LTE_US	61.841	14.91
LTE_US	69.292	14.42
LTE_US	64.532	14.17
LTE_US	66.718	14.55
LTE_US	70.506	14.2
LTE_US	69.254	13.92
LTE_US	66.286	13.45
LTE_US	65.034	14.18
LTE_US	69.598	12.64
LTE_US	59.738	13.75
LTE_US	64.766	12.18
LTE_US	67.545	12.25
LTE_US	68.084	14.18
LTE_US	68.973	14.17
LTE_US	69.123	12.82
LTE_US	67.058	14.1
LTE_US	66.496	13.1
LTE_US	65.903	13.0
LTE_US	60.443	14.0
LTE_US	65.627	13.08
LTE_US	66.292	14.17
LTE_US	68.23	14.82
LTE_US	67.231	13.64
LTE_US	66.47	14.09
LTE_US	63.261	14.0
LTE_US	53.727	12.67
LTE_US	53.721	13.45
LTE_US	56.52	12.75
LTE_US	55.765	12.36
LTE_US	50.38	12.83
LTE_US	54.051	13.3
LTE_US	65.259	12.73
LTE_US	66.321	13.75
LTE_US	72.941	12.58
LTE_US	70.456	12.82
LTE_US	63.719	13.45
LTE_US	59.673	12.3
LTE_US	47.151	12.08
LTE_US	46.843	12.18
LTE_US	41.757	12.0
LTE_US	45.458	12.83
LTE_US	44.425	12.45
LTE_US	65.688	12.27
LTE_US	57.528	12.18
LTE_US	51.596	12.18
LTE_US	18.295	12.13
LTE_US	19.035	12.46
LTE_US	25.408	12.07
LTE_US	28.315	12.53
LTE_US	28.806	12.0
LTE_US	53.59	12.42
LTE_US	56.19	12.0
LTE_US	64.678	12.27
LTE_US	74.443	13.2
LTE_US	73.821	13.67
LTE_US	56.908	14.83
LTE_US	50.281	14.6
LTE_US	60.96	15.0
LTE_US	58.102	15.0
LTE_US	61.351	14.8
LTE_US	73.424	14.67
LTE_US	68.063	14.83
LTE_US	64.814	13.5
LTE_US	56.14	14.1
LTE_US	55.949	13.36
LTE_US	62.842	13.18
LTE_US	62.491	12.78
LTE_US	55.968	13.6
LTE_US	53.329	13.2
LTE_US	62.507	12.9
LTE_US	85.296	13.6
LTE_US	84.747	13.67
LTE_US	73.158	13.11
LTE_US	64.418	13.64
LTE_US	62.909	14.18
LTE_US	58.296	13.4
LTE_US	59.659	13.1
LTE_US	61.235	13.6
LTE_US	61.786	14.36
LTE_US	58.665	14.55
LTE_US	59.84	13.9
LTE_US	64.268	14.0
LTE_US	55.697	14.09
LTE_US	61.901	14.8
LTE_US	59.262	14.7
LTE_US	75.327	14.1
LTE_US	74.54	14.0
LTE_US	59.521	13.91
LTE_US	57.257	14.3
LTE_US	71.649	14.4
LTE_US	61.072	12.55
LTE_US	60.829	13.25
LTE_US	60.544	13.18
LTE_US	80.28	14.0
LTE_US	78.543	14.1
LTE_US	67.45	14.36
LTE_US	75.118	12.73
LTE_US	77.061	13.2
LTE_US	71.646	12.82
LTE_US	70.589	12.2
LTE_US	70.588	13.11
LTE_US	75.233	14.36
LTE_US	84.204	13.36
LTE_US	88.516	14.73
LTE_US	88.219	14.67
LTE_US	87.035	15.0
LTE_US	88.573	15.0
LTE_US	86.754	15.0
LTE_US	88.769	15.0
LTE_US	89.397	15.0
LTE_US	87.365	15.0
LTE_US	87.167	15.0
LTE_US	89.318	14.92
LTE_US	86.863	14.9
LTE_US	87.25	14.5
LTE_US	87.706	14.91
LTE_US	89.995	14.08
LTE_US	87.122	13.82
LTE_US	84.513	13.73
LTE_US	85.076	13.55
LTE_US	83.846	13.08
LTE_US	82.824	12.27
LTE_US	87.31	12.0
LTE_US	85.366	13.82
LTE_US	87.099	14.8
LTE_US	87.497	12.83
LTE_US	92.782	12.78
LTE_US	92.881	13.0
LTE_US	92.643	14.58
LTE_US	92.833	13.18
LTE_US	92.813	14.7
LTE_US	92.806	13.17
LTE_US	92.486	14.17
LTE_US	92.59	13.27
LTE_US	92.849	12.73
LTE_US	92.274	13.45
LTE_US	89.464	13.0
LTE_US	85.879	14.5
LTE_US	85.893	13.36
LTE_US	88.864	13.08
LTE_US	90.763	14.08
LTE_US	92.569	13.64
LTE_US	92.026	14.1
LTE_US	92.84	14.18
LTE_US	92.87	13.67
LTE_US	92.86	14.64
LTE_US	92.868	15.0
LTE_US	92.878	15.0
LTE_US	92.633	15.0
LTE_US	92.614	15.0
LTE_US	63.167	14.55
LTE_US	60.988	14.91
LTE_US	64.32	14.45
LTE_US	56.066	13.92
LTE_US	68.477	14.08
LTE_US	76.884	13.7
LTE_US	71.208	13.92
LTE_US	75.835	14.45
LTE_US	83.472	13.55
LTE_US	91.882	13.82
LTE_US	92.792	14.0
LTE_US	80.175	14.0
LTE_US	81.436	14.08
LTE_US	89.175	13.73
LTE_US	92.54	14.17
LTE_US	92.748	14.18
LTE_US	92.32	13.55
LTE_US	92.592	13.4
LTE_US	92.751	12.82
LTE_US	92.763	13.83
LTE_US	92.799	13.92
LTE_US	92.711	12.64
LTE_US	92.651	12.33
LTE_US	79.182	12.91
LTE_US	85.847	12.6
LTE_US	81.729	12.4
LTE_US	86.415	12.22
LTE_US	85.824	12.55
LTE_US	90.197	13.09
LTE_US	89.34	13.6
LTE_US	87.458	12.09
LTE_US	89.019	12.33
LTE_US	90.193	13.3
LTE_US	89.975	13.91
LTE_US	89.165	12.33
LTE_US	89.583	12.9
LTE_US	67.481	12.18
LTE_US	76.906	12.0
LTE_US	60.65	12.18
LTE_US	85.056	12.2
LTE_US	71.037	12.6
LTE_US	71.658	12.27
LTE_US	65.048	12.09
LTE_US	67.296	12.67
LTE_US	67.506	12.18
LTE_US	70.097	12.7
LTE_US	66.935	12.67
LTE_US	85.673	14.45
LTE_US	87.038	15.0
LTE_US	85.047	13.0
LTE_US	87.125	13.64
LTE_US	81.835	12.0
LTE_US	81.474	13.0
LTE_US	82.671	13.55
LTE_US	78.361	13.25
LTE_US	81.627	13.67
LTE_US	80.695	12.0
LTE_US	54.541	12.91
LTE_US	64.501	13.0
LTE_US	62.191	13.0
LTE_US	57.818	12.36
LTE_US	65.365	12.33
LTE_US	58.371	12.45
LTE_US	57.677	12.18
LTE_US	87.744	14.0
LTE_US	90.099	12.36
LTE_US	82.886	12.55
LTE_US	80.681	12.17
LTE_US	42.78	12.0
LTE_US	67.704	12.18
LTE_US	72.616	13.55
LTE_US	75.308	13.45
LTE_US	79.04	12.6
LTE_US	79.372	12.1
LTE_US	81.746	13.09
LTE_US	79.215	13.56
LTE_US	81.269	14.18
LTE_US	80.685	14.6
LTE_US	75.702	14.6
LTE_US	73.729	13.6
LTE_US	75.004	13.42
LTE_US	78.173	13.89
LTE_US	76.855	13.45
LTE_US	75.662	13.64
LTE_US	74.354	13.67
LTE_US	77.681	12.4
LTE_US	78.6	12.08
LTE_US	75.296	12.44
LTE_US	76.399	12.7
LTE_US	80.895	12.1
LTE_US	78.481	12.55
LTE_US	80.416	13.92
LTE_US	78.806	14.0
LTE_US	82.544	13.58
LTE_US	77.791	13.09
LTE_US	21.41	12.69
LTE_US	29.202	13.93
LTE_US	27.44	12.64
LTE_US	55.044	12.64
LTE_US	45.709	12.18
LTE_US	67.661	14.0
LTE_US	66.41	13.8
LTE_US	70.892	12.5
LTE_US	73.571	14.0
LTE_US	64.44	13.82
LTE_US	58.664	14.5
LTE_US	60.952	13.17
LTE_US	61.543	12.45
LTE_US	63.898	12.92
LTE_US	69.395	12.73
LTE_US	64.114	12.36
LTE_US	67.829	14.0
LTE_US	73.083	13.08
LTE_US	77.271	13.64
LTE_US	68.431	12.25
LTE_US	77.493	12.25
LTE_US	84.184	12.17
LTE_US	70.569	12.0
LTE_US	69.387	12.0
LTE_US	66.634	12.5
LTE_US	68.607	12.82
LTE_US	68.547	13.18
LTE_US	66.027	13.0
LTE_US	81.926	13.22
LTE_US	82.097	13.2
LTE_US	87.421	14.3
LTE_US	83.575	13.78
LTE_US	84.042	14.7
LTE_US	83.791	13.78
LTE_US	83.842	13.9
LTE_US	79.716	14.33
LTE_US	72.18	14.89
LTE_US	81.459	14.4
LTE_US	85.382	14.33
LTE_US	84.908	14.22
LTE_US	84.744	14.4
LTE_US	87.203	14.56
LTE_US	88.992	14.67
LTE_US	89.148	14.5
LTE_US	84.65	15.0
LTE_US	84.235	15.0
LTE_US	82.476	15.0
LTE_US	74.716	15.0
LTE_US	69.765	15.0
LTE_US	84.201	14.0
LTE_US	88.798	14.33
LTE_US	87.064	14.33
LTE_US	78.244	13.45
LTE_US	70.201	14.23
LTE_US	82.806	14.36
LTE_US	85.127	15.0
LTE_US	70.317	15.0
LTE_US	68.256	14.67
LTE_US	83.466	14.91
LTE_US	87.305	14.67
LTE_US	84.436	14.08
LTE_US	87.177	14.73
LTE_US	84.825	14.64
LTE_US	84.618	14.91
LTE_US	86.017	15.0
LTE_US	85.038	14.73
LTE_US	87.061	14.1
LTE_US	85.716	15.0
LTE_US	84.186	14.58
LTE_US	85.604	14.7
LTE_US	83.778	14.82
LTE_US	82.729	14.55
LTE_US	86.536	14.82
LTE_US	88.477	14.5
LTE_US	89.418	14.58
LTE_US	88.448	14.55
LTE_US	88.414	14.58
LTE_US	88.922	14.91
LTE_US	87.819	14.36
LTE_US	84.086	14.91
LTE_US	87.919	14.73
LTE_US	86.584	14.55
LTE_US	87.043	14.91
LTE_US	86.884	14.75
LTE_US	84.318	14.83
LTE_US	83.614	14.55
LTE_US	84.992	14.64
LTE_US	85.323	14.45
LTE_US	86.108	14.75
LTE_US	84.633	14.64
LTE_US	85.764	15.0
LTE_US	84.065	14.64
LTE_US	87.272	14.67
LTE_US	85.439	14.0
LTE_US	84.837	14.8
LTE_US	87.021	15.0
LTE_US	88.527	15.0
LTE_US	88.211	14.73
LTE_US	88.148	15.0
LTE_US	87.947	15.0
LTE_US	87.018	14.83
LTE_US	85.411	14.82
LTE_US	85.347	14.91
LTE_US	84.913	14.64
LTE_US	89.067	14.33
LTE_US	70.133	13.67
LTE_US	76.045	13.58
LTE_US	76.05	13.42
LTE_US	77.204	14.73
LTE_US	78.209	14.55
LTE_US	75.147	14.2
LTE_US	76.54	15.0
LTE_US	76.864	15.0
LTE_US	73.901	14.5
LTE_US	76.794	14.67
LTE_US	80.038	14.73
LTE_US	80.923	15.0
LTE_US	81.804	14.64
LTE_US	80.401	14.55
LTE_US	82.883	13.42
LTE_US	82.372	13.36
LTE_US	79.657	13.25
LTE_US	81.434	13.0
LTE_US	84.047	12.45
LTE_US	85.215	13.09
LTE_US	86.746	12.33
LTE_US	88.31	13.82
LTE_US	88.389	12.5
LTE_US	57.818	12.09
LTE_US	61.468	13.17
LTE_US	76.32	12.5
LTE_US	69.735	12.18
LTE_US	67.074	12.25
LTE_US	66.032	12.18
LTE_US	63.677	12.0
LTE_US	56.941	12.0
LTE_US	60.126	12.09
LTE_US	62.4	12.25
LTE_US	60.504	12.09
LTE_US	77.696	12.6
LTE_US	91.493	12.9
LTE_US	91.785	12.91
LTE_US	91.914	12.7
LTE_US	92.149	12.33
LTE_US	91.413	12.73
LTE_US	82.952	12.4
LTE_US	81.504	14.91
LTE_US	83.353	14.27
LTE_US	83.782	12.56
LTE_US	81.59	13.27
LTE_US	80.979	13.09
LTE_US	80.933	13.6
LTE_US	79.503	14.2
LTE_US	77.004	14.9
LTE_US	75.178	15.0
LTE_US	73.515	14.91
LTE_US	76.62	14.64
LTE_US	85.315	14.67
LTE_US	73.726	12.82
LTE_US	72.821	14.11
LTE_US	75.301	14.5
LTE_US	73.92	14.89
LTE_US	76.519	15.0
LTE_US	77.659	14.89
LTE_US	75.433	15.0
LTE_US	73.999	15.0
LTE_US	72.172	15.0
LTE_US	73.645	15.0
LTE_US	72.332	15.0
LTE_US	74.728	15.0
LTE_US	73.627	14.9
LTE_US	80.164	15.0
LTE_US	76.915	15.0
LTE_US	75.304	15.0
LTE_US	75.486	14.8
LTE_US	79.389	14.89
LTE_US	78.491	15.0
LTE_US	77.205	15.0
LTE_US	77.965	15.0
LTE_US	76.534	15.0
LTE_US	80.365	14.89
LTE_US	82.866	15.0
LTE_US	79.896	15.0
LTE_US	81.262	15.0
LTE_US	79.224	14.9
LTE_US	80.701	15.0
LTE_US	77.386	15.0
LTE_US	79.905	15.0
LTE_US	78.16	15.0
LTE_US	74.831	15.0
LTE_US	72.8	14.78
LTE_US	76.741	14.8
LTE_US	81.965	14.9
LTE_US	77.018	14.78
LTE_US	78.491	14.5
LTE_US	76.872	14.56
LTE_US	71.335	14.67
LTE_US	72.875	12.89
LTE_US	70.86	13.6
LTE_US	72.219	12.56
LTE_US	73.15	12.11
LTE_US	71.766	12.25
LTE_US	72.119	13.0
LTE_US	68.029	12.22
LTE_US	62.173	12.11
LTE_US	47.784	12.09
LTE_US	34.642	12.0
LTE_US	49.622	12.36
LTE_US	45.449	12.45
LTE_US	48.099	12.27
LTE_US	45.134	12.75
LTE_US	48.372	13.45
LTE_US	45.623	13.67
LTE_US	50.619	13.58
LTE_US	50.356	12.9
LTE_US	41.873	12.0
LTE_US	39.949	12.45
LTE_US	43.608	12.0
LTE_US	42.141	13.27
LTE_US	43.501	13.42
LTE_US	37.41	12.73
LTE_US	46.826	13.18
LTE_US	42.523	13.0
LTE_US	39.063	12.73
LTE_US	35.281	12.75
LTE_US	31.227	12.42
LTE_US	40.367	12.55
LTE_US	46.111	13.09
LTE_US	46.161	13.0
LTE_US	49.13	14.0
LTE_US	46.367	14.08
LTE_US	38.484	13.82
LTE_US	40.101	13.64
LTE_US	14.808	13.64
LTE_US	37.485	13.33
LTE_US	42.127	13.9
LTE_US	46.584	12.73
LTE_US	33.843	12.73
LTE_US	33.969	13.25
LTE_US	38.031	12.91
LTE_US	33.635	12.91
LTE_US	39.963	12.82
LTE_US	39.993	12.18
LTE_US	39.609	12.64
LTE_US	51.722	12.55
LTE_US	52.552	12.58
LTE_US	55.497	12.45
LTE_US	50.437	12.91
LTE_US	52.971	12.58
LTE_US	52.041	12.55
LTE_US	50.276	12.36
LTE_US	15.674	12.5
LTE_US	18.547	12.17
LTE_US	18.485	12.64
LTE_US	13.037	13.36
LTE_US	10.549	12.92
LTE_US	19.193	12.75
LTE_US	28.639	12.09
LTE_US	30.318	14.09
LTE_US	30.638	14.0
LTE_US	32.081	12.9
LTE_US	32.777	15.0
LTE_US	31.403	13.0
LTE_US	30.76	12.5
LTE_US	28.601	14.33
LTE_US	31.087	14.09
LTE_US	30.985	14.64
LTE_US	32.317	13.67
LTE_US	33.569	12.91
LTE_US	31.379	12.55
LTE_US	30.009	13.92
LTE_US	29.814	12.73
LTE_US	31.306	12.25
LTE_US	31.348	12.64
LTE_US	32.469	14.17
LTE_US	32.576	14.0
LTE_US	32.263	12.55
LTE_US	29.111	12.36
LTE_US	26.423	12.55
LTE_US	26.87	13.25
LTE_US	26.512	14.6
LTE_US	26.918	14.27
LTE_US	27.072	14.33
LTE_US	27.387	14.73
LTE_US	26.589	14.83
LTE_US	28.088	14.91
LTE_US	26.95	14.75
LTE_US	28.807	15.0
LTE_US	28.558	14.91
LTE_US	28.998	14.45
LTE_US	28.717	15.0
LTE_US	28.293	14.6
LTE_US	29.422	14.92
LTE_US	28.802	14.64
LTE_US	29.011	14.75
LTE_US	29.014	14.45
LTE_US	29.22	13.91
LTE_US	28.971	14.18
LTE_US	29.077	15.0
LTE_US	28.401	14.36
LTE_US	28.422	13.58
LTE_US	27.116	13.91
LTE_US	29.06	13.83
LTE_US	28.749	14.2
LTE_US	28.922	14.09
LTE_US	29.573	14.27
LTE_US	29.555	14.67
LTE_US	29.684	13.55
LTE_US	29.133	14.75
LTE_US	27.671	14.36
LTE_US	28.666	14.5
LTE_US	26.769	14.0
LTE_US	26.051	12.64
LTE_US	25.322	12.7
LTE_US	25.109	12.82
LTE_US	26.335	12.67
LTE_US	26.131	12.58
LTE_US	26.021	12.18
LTE_US	25.807	12.73
LTE_US	24.131	13.73
LTE_US	25.272	13.73
LTE_US	24.108	13.55
LTE_US	22.851	12.08
LTE_US	24.319	13.5
LTE_US	24.772	12.27
LTE_US	26.24	15.0
LTE_US	24.998	15.0
LTE_US	25.338	12.55
LTE_US	25.836	15.0
LTE_US	26.295	15.0
LTE_US	26.705	15.0
LTE_US	25.029	15.0
LTE_US	25.026	13.09
LTE_US	28.084	12.25
LTE_US	27.319	14.36
LTE_US	27.616	13.6
LTE_US	26.779	13.67
LTE_US	27.754	12.73
LTE_US	41.872	12.67
LTE_US	41.898	12.0
LTE_US	41.806	14.22
LTE_US	41.819	12.58
LTE_US	41.856	14.1
LTE_US	41.802	13.89
LTE_US	41.598	14.33
LTE_US	41.807	12.1
LTE_US	41.349	14.09
LTE_US	41.429	15.0
LTE_US	41.817	14.44
LTE_US	41.645	14.25
LTE_US	41.669	14.5
LTE_US	41.308	14.3
LTE_US	41.327	13.82
LTE_US	41.77	13.3
LTE_US	41.428	14.11
LTE_US	41.67	12.0
LTE_US	41.389	13.22
LTE_US	41.7	13.0
LTE_US	41.714	12.33
LTE_US	41.829	13.0
LTE_US	41.824	12.67
LTE_US	41.806	12.44
LTE_US	41.616	12.89
LTE_US	41.882	13.0
LTE_US	41.742	12.33
LTE_US	41.65	12.8
LTE_US	41.864	13.0
LTE_US	41.664	13.0
LTE_US	41.881	13.0
LTE_US	41.836	13.0
LTE_US	41.73	13.0
LTE_US	41.757	12.89
LTE_US	41.784	12.44
LTE_US	41.586	12.7
LTE_US	41.762	13.0
LTE_US	41.799	13.0
LTE_US	41.458	12.89
LTE_US	41.609	13.0
LTE_US	41.727	13.0
LTE_US	41.666	13.0
LTE_US	41.789	13.0
LTE_US	41.617	13.0
